"w2360","w2370","w2371","w2885","w2905","w2910","w2920","w2970","w2975","r349000","r547000","r547001","r547002","r547003","r548000","r549002","r549004","r647000","r648001","ev.82361","ev.82562","tmed.82361","tmed.82562","tmax.82361","tmax.82562","tmin.82361","tmin.82562","u.82361","u.82562","ano","mes","tempo"
-1.0377033024678,NA,0.0453617224866784,NA,NA,-1.41082672761231,-0.754824537944017,-0.410359552328632,NA,-2.2921044024113,NA,NA,-0.223046862034853,-0.853779389287251,NA,NA,NA,0.278855789646402,NA,0.359834732865134,NA,-1.1087157639706,NA,-0.380571329690771,NA,-1.70308029184789,NA,-0.108096514278283,NA,1970,12,-1.62055953583473
-0.687305749829231,NA,-0.185036059301945,NA,NA,-0.70765017997122,-0.771149162292592,-0.386799345628612,NA,NA,NA,0.913093406851555,0.527503023751173,1.83095461560354,NA,NA,NA,1.02721226955541,NA,-0.346221198746269,NA,NA,NA,NA,NA,-2.23717842313927,NA,0.294661680046848,NA,1971,1,-1.61427829732375
NA,NA,0.298511064241436,NA,NA,0.286820815251632,-0.276354347662795,0.155498594053079,NA,NA,NA,1.27023360128056,0.902827687376246,1.50588260611516,NA,NA,NA,0.907932237710975,NA,-0.523214477921088,NA,NA,NA,NA,NA,-2.42856026384877,NA,0.59329296471782,NA,1971,2,-1.60799705881277
0.308542233579881,NA,0.55466479107482,NA,NA,0.66751630839132,0.132678445845189,0.491604981264173,NA,NA,NA,1.1511908741981,1.0922194142052,1.20853187471358,NA,NA,NA,1.0549536508176,NA,-0.412943966365154,NA,NA,NA,NA,NA,-2.34353943832861,NA,0.440098712259344,NA,1971,3,-1.60171582030177
-0.0470841964967912,NA,0.922058704517885,NA,NA,1.21050072031453,0.625772343394301,0.978002380374571,NA,-0.841726514620484,NA,1.16571848010542,0.905963376636755,0.9529233840526,NA,NA,NA,1.53574197230047,NA,-0.8743716578955,NA,NA,NA,NA,NA,-2.26051449535912,NA,0.786140157857198,NA,1971,4,-1.59543458179079
-1.39493350549261,NA,-0.0201680607091554,NA,NA,1.00167747682738,0.0756427754038252,0.480959668632926,NA,0.457407770368393,NA,0.457620915323056,-0.462514652859553,0.0605776949822348,NA,NA,NA,-0.134813731394979,NA,-0.371748312282571,NA,NA,NA,NA,NA,-0.644991590008858,NA,-0.139645572346237,NA,1971,5,-1.58915334327981
-0.431773583848679,NA,-0.778894400154806,NA,NA,0.13543689337922,-0.933879389528663,-0.493284851650601,NA,0.211254823677476,NA,0.0633105708187863,-0.621454412205693,-1.62399552248786,NA,NA,NA,-0.821988328393373,NA,-0.260660451631574,NA,NA,NA,NA,NA,-1.10418332996156,NA,-0.285979256495658,NA,1971,6,-1.58287210476881
0.421689781602801,NA,-1.50034478872448,NA,NA,-0.749235963341654,-1.68416354845105,-1.43411797411271,NA,-0.791472704142838,NA,-1.5198019326441,-1.77793909055926,-1.33151165295608,NA,NA,NA,-1.71469394050272,NA,0.599364708750542,NA,NA,NA,NA,NA,-1.60864158508338,NA,-0.619905851750151,NA,1971,7,-1.57659086625783
0.0292217168969081,NA,-1.78438300082213,NA,NA,-1.05463784466464,-2.02213695366541,-2.10528433041864,NA,-0.963138876827977,NA,-0.75230195005301,-1.77793909055926,-0.205267570377333,NA,NA,NA,-0.691788906008594,NA,1.16738536556584,NA,NA,NA,NA,NA,-1.61520050639111,NA,-0.907566948297998,NA,1971,8,-1.57030962774684
-1.01007538111003,NA,-2.04733111513863,NA,NA,-1.31294850411829,-2.18105665829526,-2.46821963450967,NA,-0.936354552151951,NA,-0.724553312742345,-0.231921403764377,-0.435550810515026,NA,NA,NA,-0.583803471090657,NA,NA,NA,NA,NA,NA,NA,-1.18391379698092,NA,-0.851486111949947,NA,1971,9,-1.56402838923585
-1.35580283626557,NA,-1.07147363278439,NA,-2.02966636377499,-1.30342839733724,-1.99906332972909,-2.10528433041864,-1.80547465191104,-0.202997741221803,NA,0.657908051068418,0.239214177137056,0.447064908037866,NA,NA,NA,0.41974146314102,NA,1.16738536556584,NA,NA,NA,NA,NA,-0.764782811517585,NA,-0.788640691494687,NA,1971,10,-1.55774715072486
-0.91315811107472,NA,0.10313054090097,NA,-0.719648434242807,-0.846582349226884,-0.736924180684163,-0.488280683129639,-0.638581939125772,-1.00807022851658,NA,0.0742101435678423,-0.552372463249013,-0.24225776730922,NA,NA,NA,-0.235185317747799,NA,0.870768324130249,NA,NA,NA,NA,NA,-0.842443136541147,NA,-0.732238998700962,NA,1971,11,-1.55146591221388
-0.605733224127767,NA,0.802788541612269,NA,0.178639334436695,-0.872720688964096,0.0555775569986658,0.344300303778234,0.175721582048886,-0.509540490283087,NA,0.253828428140415,-0.355263360667165,-0.789165007449487,NA,NA,NA,0.372139264578936,NA,0.851970217393014,NA,-0.675085863422358,NA,1.21514522037766,NA,-1.10276202416056,NA,-0.8619212400145,NA,1971,12,-1.54518467370288
NA,NA,0.397082254574616,NA,0.314223084146264,0.202540179470304,0.203379121705109,0.510061626660929,0.383154843648797,0.595241096660905,NA,0.940467754237929,-0.409998648915262,0.366960565455412,NA,NA,NA,1.3542505075946,NA,-0.0428179608844887,NA,-1.33568343061422,NA,0.019970369026769,NA,-0.973308874688741,NA,-0.174741849870794,NA,1972,1,-1.5389034351919
-0.215530033876907,NA,0.713997473267708,NA,0.583009341345952,0.800680757902943,0.496383047639702,0.736625523490389,0.635958171810893,0.697632139695415,NA,1.20663232181751,-0.0412705362551556,0.503867277125316,NA,NA,NA,1.10527794186651,NA,-0.571454392425449,NA,-1.34326003429481,NA,0.369508225890426,NA,-1.19506260248835,NA,-0.172588060463175,NA,1972,2,-1.53262219668092
0.400813132958755,NA,1.01823304124099,NA,0.972042215192238,1.00588178150594,0.907663854840512,1.13180128843037,1.11939823108589,0.949077224779799,NA,0.817571114351401,0.409636556947865,-0.235777167595218,NA,NA,NA,1.26728927277669,NA,-0.631247138081863,NA,-1.08841257914842,NA,0.826290735473632,NA,-1.25290806706559,NA,0.0318260054262673,NA,1972,3,-1.52634095816992
-0.492393580013419,NA,0.907007077591004,NA,0.932497105779993,1.19275489485637,0.881677724231057,1.13003450799975,1.11054069464426,0.784762404703855,NA,0.948894773467329,0.353792087168491,0.258802764874599,NA,NA,NA,0.421076828966023,NA,-0.804950722410441,NA,-1.06996954550432,NA,1.01399545618242,NA,-1.26178046872711,NA,0.0372517246665578,NA,1972,4,-1.52005971965894
0.0345077327082299,NA,-0.376194959971445,NA,-0.0102412846147603,0.42033452035783,-0.0484878100182888,0.358806430847529,0.235939080211728,-0.0463907617539728,NA,0.510000526325554,-0.940512914193394,0.372164708219103,NA,NA,NA,0.0323802985282898,NA,-0.397444300361363,NA,-0.357476570340285,NA,1.77136034739336,NA,-1.35744462941071,NA,-0.0852561837635039,NA,1972,5,-1.51377848114796
-0.796127716526199,NA,-0.834045941915993,NA,-0.941309265938624,-0.477356173946816,-1.00013042748628,-0.588941273981936,-0.721648376398039,-0.146281253973368,NA,-0.0951780587160381,-1.02522601727058,-1.62399552248786,NA,NA,NA,-1.71469394050272,NA,-0.186692769756511,NA,-0.735029937609747,NA,1.63348271275556,NA,-1.74880216240685,NA,-0.258155831978588,NA,1972,6,-1.50749724263696
-0.0658597160286239,NA,-1.26788428868572,NA,-1.63786613955019,-0.941743265439385,-1.65572745943136,-1.37920228952577,-1.31011304311986,-0.832509461647293,NA,NA,-1.07228731202529,-0.201520967110564,NA,NA,NA,-1.10274842628797,NA,0.534696498908232,NA,-1.17035251953211,NA,1.23992201627563,NA,-1.80865705189893,NA,-0.473596050126482,NA,1972,7,-1.50121600412598
NA,NA,-1.63457631442988,NA,-2.01915782572746,-1.22892896920927,-1.90454888298527,-1.95256118843466,-1.60030254609358,-1.06051087529964,NA,0.0369897410463519,-0.733661863169795,-1.62399552248786,NA,NA,NA,0.234159850681832,NA,0.48962862463232,NA,-0.970940941367518,NA,1.63522836909282,NA,-1.82336796587046,NA,-0.559443875470531,NA,1972,8,-1.494934765615
-1.55539323814655,NA,-1.86629968843432,NA,-2.23765158519915,-1.46683510941301,-2.07138743161646,-2.24314271817009,-1.85797126619607,-1.4860536783336,NA,NA,-0.708362170699493,0.242415724262468,NA,NA,NA,-0.987730702971491,NA,0.829297849660473,NA,-0.418823344630536,NA,2.13123742403232,NA,-1.57094234233425,NA,-1.03068193003088,NA,1972,9,-1.488653527104
-0.45842907481255,NA,-1.02680891532729,NA,-2.06160966660549,-1.66776080525673,-2.05014339547269,-2.27560836102148,-1.92308118980497,-0.893405889650494,NA,NA,-0.846716211919637,-0.540186092479766,NA,NA,NA,-0.535515830342365,NA,1.32155304777923,NA,0.133439242742084,NA,2.43107642062755,NA,-1.44871065855464,NA,-1.29488025556727,NA,1972,10,-1.48237228859302
-0.0923904032628329,NA,-0.726095194039625,NA,-1.58071069488865,-1.67348010356062,-1.59166861901753,-1.45760583791945,-1.41163068149468,0.240552443442007,NA,NA,0.0848905594739561,-0.587307190704478,NA,NA,NA,0.567131306493626,NA,1.16039878749892,NA,0.173877018624068,NA,2.53430955346097,NA,-1.55163791342172,NA,-1.18666787429154,NA,1972,11,-1.47609105008203
-0.372064635848622,NA,-0.0997615981127213,NA,-0.846711290514935,-1.66776080525673,-0.984761400796288,-0.634981699930288,-0.757048188685954,0.375455486947339,NA,0.141488685849367,-0.0945290287837715,-0.167230526693232,NA,NA,NA,1.44703615844674,NA,0.194771939918209,NA,-0.211000061682443,NA,1.60904920492392,NA,-1.56722184694598,NA,-0.390838875244804,NA,1972,12,-1.46980981157104
-0.202554849691099,NA,0.788461909246297,NA,0.506859634498737,-0.067638472341318,0.428212362531645,0.688251127578713,0.592041497281099,0.771302213234966,NA,0.47387632111412,0.487365710451701,-0.10088838460575,NA,0.659798504972253,NA,0.853953183474756,NA,-0.609396590475129,-0.556971368993594,-0.987619360298888,-0.909446854080215,0.878649063811423,-1.1479950330975,-2.10036353779971,-0.705849196974601,0.0305245977493002,0.735750833560389,1973,1,-1.46352857306005
-0.270685894294338,NA,0.729283934740198,NA,0.489974586324511,0.0308460399477566,0.406280405769658,0.708011088714707,0.61253651830331,0.916950061885117,NA,1.17029046194077,1.07382079667532,0.217403632439659,NA,0.889978286631434,NA,1.05408008161716,NA,-1.04147103627084,-1.70849708715595,-1.18086715051148,-1.1645977121563,0.928202655607348,-1.45059694738339,-2.24186252513932,-0.781403689545365,0.160338836368404,1.24953655781968,1973,2,-1.45724733454907
NA,NA,1.30702106804247,NA,0.992558200424346,1.24944048229355,0.930991129452799,1.17018019435236,1.16691688914347,1.37754502753253,NA,1.46387440585918,2.09654610684128,-0.766456720815631,NA,0.926213459196575,NA,1.52906447547778,NA,-0.845292196158119,-1.11075414554661,-1.1166924968472,-1.06012082736951,1.35511098786334,-1.2983926132876,-2.29498624329197,-0.74997578243179,0.18234383459317,1.5032779225153,1973,3,-1.45096609603807
-0.672721356572351,NA,1.45154670276288,NA,1.23796797136401,1.56729564115288,1.22178088767437,1.39779892232835,1.44384429608408,1.52985228073564,NA,1.16536611081104,1.63838589408982,0.691771902019457,NA,0.967254941417362,NA,1.80286714600492,NA,-1.19083682509351,-1.33552109406227,-0.485511169312444,-1.37894590290089,0.597397127696086,-1.61363617812929,-0.375013907398461,-1.12288107654508,0.340608435967414,1.69026596354212,1973,4,-1.44468485752709
-0.882903970181212,NA,0.46270785365831,NA,0.761757792718686,0.997458387055747,0.70038115018464,1.04468973955502,1.02141828395361,0.675514887233628,NA,0.995427801596556,0.371587188134737,0.366960584638375,NA,0.0836049055603524,NA,0.420409312458936,NA,-0.428505841818319,-0.648432194299051,-0.340799275367336,-1.17867509863351,1.26871925917255,-0.998383193498937,-0.804326711760369,-1.62136100929924,-0.242769047151025,1.15985422352961,1973,5,-1.43840361901611
0.239971006994088,-0.400539752515135,-0.520325438489042,NA,-0.506734137169359,-0.109833585787869,-0.528026106161682,-0.0997064046251384,-0.264987930413189,-0.0418516163644151,NA,-0.550746027591821,-0.774311821715154,-0.373358104428615,NA,-0.330565183508405,NA,-0.358586559674649,NA,-0.118894774045658,0.0226939158604974,-0.234494164446941,-1.22453840962982,1.58208445482547,-0.556406258298853,-1.01856265172828,-1.99061164019375,NA,0.828653954267875,1973,6,-1.43212238050511
-0.86629313839662,-0.787750933285761,-0.901646728514,NA,-1.15020590899541,-0.483345719177326,-1.15489607970346,-0.779050143218034,-0.641390230314988,0.513822931576915,NA,0.259464355546077,0.0103865241326915,-0.0578719986366628,NA,-0.878107991678401,NA,-0.293073650013087,NA,0.0548547864073184,0.167675007143157,-0.643180055874361,-1.65842524866361,1.42317697701361,-0.460015233653225,-1.38321203045907,-2.48361902302734,NA,0.82718045233693,1973,7,-1.42584114199413
0.0938319343504907,-1.20927031231537,-1.32214772359448,NA,-1.62958087597115,-0.735263226833545,-1.56796532079173,-1.30041643633571,-1.32599283275954,-0.927600982548299,NA,-0.749151311734248,-0.672812349133047,-0.195308626606392,NA,-1.1030984262598,NA,-0.964223764488776,NA,0.647196609217879,1.037032969059,-0.522082528244233,-1.03823131596811,2.07503881406371,0.50720559789845,-1.82336796587046,-2.71755768710655,NA,-0.0448284097456499,1973,8,-1.41955990348315
NA,-1.70030082410424,-1.78438300082213,NA,-2.18450571178845,-1.13539989263235,-1.94012131014686,-2.02695633752999,-1.7245501824863,-0.678891898887709,NA,-0.771583873662029,-1.35532129301713,-1.62399552248786,NA,-0.250220931386928,NA,-1.19324442051208,NA,0.444050955555418,0.228694148147394,-0.430812609051377,-1.07286944227789,1.81473069621691,0.0142792871212269,-1.69900876761464,-2.48367144297129,NA,0.109914785707403,1973,9,-1.41327866497215
1.06235972602114,-0.83589351365174,-0.941990051844117,NA,-1.81286562348204,-0.700815095416446,-1.72111466642679,-1.68742025489526,-1.51015323091627,-0.543493975274047,NA,0.35486719686597,0.245744632166119,0.250637353442107,NA,0.234686444834009,NA,1.40570092183014,NA,0.863259440900133,-0.0281894417577067,-0.292215048887969,-1.17800591722955,1.8629874219845,-0.722028716519162,-1.62524446123079,-2.37141189979684,NA,0.447990035222051,1973,10,-1.40699742646117
-0.40979779086858,0.412364968554434,0.338234100136361,NA,-0.459264711374561,-1.06297486137102,-0.465699340783372,-0.210292025352239,-0.375593419475228,-0.393524941777045,NA,0.55449665842048,-0.122189871183681,-0.030153879291207,NA,0.189799225194896,NA,0.269892753440269,NA,0.501969899421031,-0.364850798778775,-0.185039994153782,-1.14233341793043,1.49551824165653,-0.778873707775736,-1.59004404160143,-2.40025600686832,NA,0.603591220687154,1973,11,-1.40071618795019
0.527109773069876,0.98839159713077,0.941120913002267,NA,0.386940247075111,0.179207776668824,0.312413489892378,0.584286757632392,0.448215523782054,0.504561065971566,NA,0.611417683674631,0.461960654284872,0.0121298906075808,NA,0.988406165916652,NA,0.125358350283552,NA,-0.407770525523088,-0.763690836559097,-1.70187582621724,-2.32213790400706,0.177046165595864,-1.84873327346679,-2.22073857614733,-2.87045240179683,0.155625008295736,1.27589396739191,1973,12,-1.39443494943919
-0.502596780415017,0.889347542946743,0.830911725186157,NA,0.389684708245693,0.115100874096466,0.329056837058913,0.671789347954394,0.553712912014615,1.24470485303322,NA,0.878405075265786,0.822259154039428,0.214873038099789,NA,0.695185594026087,NA,1.23654551268541,NA,-0.00999108491403109,-0.9437153975655,-1.52711939986062,-2.01587601630357,0.341974575237623,-1.92414860497807,-2.01387617856061,-1.05901941047583,-0.168493175862808,1.74026598948454,1974,1,-1.38815371092821
-0.329062074120437,1.23028255477407,1.23832132334984,NA,1.06282076749631,1.13216156910677,1.0083445749907,1.26225056345602,1.28411184370291,1.29759492474996,NA,1.02101079731248,0.954419295297648,0.812077366997143,NA,1.59223748085437,NA,0.747444555061663,NA,-1.02321027025844,-1.57751393590675,-1.31012236832315,-2.0402089903973,0.244177242565511,-1.9343373178847,-1.31994376920828,-1.10170849053143,0.150012014531941,2.12825215930271,1974,2,-1.38187247241722
-0.689182383480661,1.82782713455463,1.90869933985442,NA,1.40484313085198,1.62864663007462,1.42103453726451,1.51440199030624,1.58651217609099,1.59467460770865,NA,1.78504288190332,1.59331679160408,2.14869056216908,NA,1.60313817150104,NA,2.53023074699713,NA,-1.25487174432217,-1.96875116376942,-2.05574176987469,-2.39291220236817,-0.707811693357689,-2.71833455696393,-1.65355614920312,-1.55483256178167,0.644289040489283,2.3723086421009,1974,3,-1.37559123390623
-1.48700476561676,1.78279907286572,1.86879418202978,NA,1.59542863731272,1.58422900055825,1.69882486622587,1.66466931680313,1.78286322149881,1.19948045739628,NA,1.36553507801908,1.71622266208196,1.11144886638838,NA,1.06730416828963,NA,1.45122399403613,NA,-1.14038562420087,-1.46011296902724,-1.85973803362667,-2.44549595458291,-0.57665374001812,-2.01777494583832,-1.82345667016078,-2.75171223319016,0.694623689206243,2.05967998930272,1974,4,-1.36930999539524
-0.329734511731457,1.17715789457853,1.19228044481044,NA,1.53848626409337,1.67743855800621,1.62880690845252,1.63726749312104,1.76351804060128,0.916260083663606,NA,0.0066473523184091,0.583339290833747,0.370680019000962,NA,-0.486567029326298,NA,0.78515821487462,NA,-0.787791428584902,-0.38121638646904,-1.77148931465536,-1.70451797703467,0.158720426055349,-1.18051358570346,-2.18405532517364,-2.14390456975162,0.252440152250917,1.06832231765994,1974,5,-1.36302875688426
-0.186667218049358,0.283544337896877,0.18683278227261,NA,0.480823580491052,0.690689097641278,0.436422021450024,0.779145372107643,0.722838866665399,-0.328198664688827,NA,-0.943406943668239,-0.914551372130513,1.27479806058015,NA,-1.06105465100816,NA,-0.781129053583184,NA,0.347048408625485,0.650077553397045,-1.5600154147729,-1.13751071959635,0.610922515198065,-0.515905071217974,-2.22702280894102,-1.46856194308615,-0.423886816018275,0.634996819037073,1974,6,-1.35674751837326
0.781858343053148,-0.287069844078691,-0.402363539348951,NA,-0.559944855030957,-0.0630208717809901,-0.60368859784023,-0.161058693664058,-0.290910741269739,-1.4204445774455,NA,-1.5198019326441,-1.77793909055926,-0.142274376802222,NA,-1.52756197089349,NA,-1.71469394050272,NA,1.76780637698168,1.77890617564692,-1.64604094399785,-1.43858982118721,1.11164427415917,0.0157641067181408,-2.2514709404318,-2.16792197038498,-1.24716708843613,0.579042158365683,1974,7,-1.35046627986228
-0.286384200037046,-0.764108650387345,-0.618905653297203,NA,-1.18172495251291,-0.563230966102414,-1.2154595687727,-0.809573852574002,-0.854629825101343,-2.2921044024113,NA,-1.5198019326441,-0.851348227982009,-0.256673071342061,NA,-1.52756197089349,NA,-1.2241428658476,NA,NA,1.31833676802618,NA,-0.665117966075443,NA,0.537598249567854,NA,-1.89774259617688,NA,0.615361854263658,1974,8,-1.3441850413513
-0.680943344196821,-1.01407970150071,-0.911610846001372,-1.09783180578792,-1.46814427577193,-0.717953653916043,-1.47092527314576,-1.06773003326771,-1.05167994918574,-0.90607957889021,NA,-0.32607736149426,-0.195808600315519,-0.132929377488959,0.197123250536403,-0.711047063023399,NA,-1.45456831598296,0.465363544362754,0.714007407176472,-0.46936008829561,-0.617389706066478,-0.818058681902719,1.52527555496117,-0.300394632956842,-1.54677992189872,-0.550393849506506,-0.918175951663574,1.71128956294219,1974,9,-1.3379038028403
-0.83924859143751,-0.542091198021986,-0.484429764416288,-1.02158909364953,-1.44946953832377,-0.88783087227442,-1.36151964162923,-1.09353452559303,-1.15092063569985,-1.13841704759352,NA,-0.115916627724596,0.234110667542599,-0.23190988833992,-0.122069040147535,-0.327628017397993,NA,-0.573582923849044,0.164591688188601,0.485506453069502,-0.992516001982264,-0.152264242791992,-0.900238102257791,1.89440274360946,-0.368816945536148,-1.46188322324885,-1.87091807551881,-1.13086744204227,1.26908758833267,1974,10,-1.33162256432932
-0.184966963137192,0.0476940234033079,0.0634387179552461,-0.850526298182777,-0.946868963942504,-0.868963055335205,-0.923765760743738,-0.618573231932812,-0.730440014989482,-0.654523542341387,NA,0.246532177085831,0.657278161807532,1.39449972265563,0.843738945434611,-0.156525647557023,NA,0.257085209059701,1.25611747183434,0.273810615166128,-0.448026534876609,-0.61664002580317,-0.947717230636032,1.37919552673867,-0.551329088410844,-1.91026388106195,-1.93477026459519,-0.648206704746637,1.75958628110967,1974,11,-1.32534132581834
0.547702282021327,0.514704665485196,0.456309711010542,-0.226307370913385,-0.128091710518982,-0.0630208717809901,-0.159999492964123,0.168606739079852,0.00102292239529052,0.595658804639056,NA,0.584499487045798,0.557413542107209,0.726938807141868,0.636966515639422,0.648937842650506,NA,0.716903462673617,0.335728374293662,-0.433707051767618,-1.02010186912385,-1.5474225846828,-1.86923818324587,0.430984382656443,-1.56653242211802,-2.24767905850817,-2.20257489381712,-0.223208005252302,2.02511506455406,1974,12,-1.31906008730734
NA,0.803457381900718,0.788461909246297,0.361571688847064,0.308517637356076,0.509938696721642,0.242692483235369,0.541203544474038,0.403905058884979,0.749768031269745,NA,0.771081226497205,1.53362858359134,0.821178798321734,0.942314314447838,1.29767219563731,NA,1.30243141580676,0.848393655369879,-0.549939861679038,-1.14572024152748,-1.92159171316242,NA,0.376007975590616,-1.64764894249286,-2.21976371573386,NA,0.281006356286018,2.55764257216748,1975,1,-1.31277884879636
-0.737900220316049,1.36567778205697,1.40821348542709,0.989398486728551,1.04895531764841,1.29363433384063,1.00577599301543,1.2143707962494,1.20743150612563,1.30989666133333,NA,0.756804066127428,1.59659360161189,0.996810355882764,1.58301528533971,1.27769481723614,NA,0.51516797124677,1.33202303268292,-0.90956338390361,-1.8470123220562,-1.55980186267391,NA,-0.0311722488539274,-2.21206459619191,-1.47380222381423,NA,0.293392338073124,2.1094875956011,1975,2,-1.30649761028538
NA,1.19252707251638,1.21882247276131,1.02440910260013,1.01691455288871,1.24944048229355,0.974900293928028,1.22772390663427,1.22803892677497,1.41461295399107,NA,0.877067399485481,1.63197172780199,1.13430014038898,0.942314317852472,1.54513835759517,NA,0.987206982551982,1.12043093556911,-1.01108532678501,-1.29753200636196,-1.4415524456693,NA,0.0461495331956702,-1.41279495770617,-1.55788729807319,NA,0.49083391461898,2.53159749102765,1975,3,-1.30021637177438
